IterationNo,Temperature, Moves, CurrentCost, DeltaCost
8150,13509.002192,390.550000,598161.073344,1210.679485
8151,13509.002192,390.550000,599371.752829,-1344.270485
8152,13509.002192,400.550000,598027.482344,1149.542193
8153,13509.002192,400.550000,599177.024537,0.000000
8154,13509.002192,390.550000,599177.024537,-695.771157
8155,13509.002192,400.550000,598481.253380,-1907.120443
8156,13509.002192,410.550000,596574.132937,0.000000
8157,13509.002192,400.550000,596574.132937,31709.091245
8158,13509.002192,400.550000,628283.224182,1040.171260
8159,13509.002192,400.550000,629323.395442,1749.332356
8160,13509.002192,400.550000,631072.727798,2563.523537
8161,13509.002192,400.550000,633636.251335,0.000000
8162,13509.002192,390.550000,633636.251335,0.000000
8163,13509.002192,380.550000,633636.251335,440.612661
8166,13509.002192,380.550000,634076.863996,0.000000
8168,13509.002192,370.550000,634076.863996,0.000000
8170,12833.552082,435.600000,634076.863996,0.000000
8171,12833.552082,425.600000,634076.863996,-53.971982
8172,12833.552082,435.600000,634022.892014,3131.326169
8173,12833.552082,435.600000,637154.218183,104.628581
8174,12833.552082,435.600000,637258.846764,-3166.281979
8175,12833.552082,445.600000,634092.564785,-3277.444155
8176,12833.552082,455.600000,630815.120630,-2875.918427
8177,12833.552082,465.600000,627939.202203,-241.733565
8178,12833.552082,475.600000,627697.468639,179.964650
8180,12833.552082,475.600000,627877.433289,3662.006561
8181,12833.552082,475.600000,631539.439850,-1021.482663
8182,12833.552082,485.600000,630517.957187,0.000000
8183,12833.552082,475.600000,630517.957187,0.000000
8184,12833.552082,465.600000,630517.957187,-354.565530
8185,12833.552082,475.600000,630163.391658,354.565530
8186,12833.552082,475.600000,630517.957187,0.000000
8187,12833.552082,465.600000,630517.957187,561.636924
8188,12833.552082,465.600000,631079.594111,0.000000
8189,12833.552082,455.600000,631079.594111,0.000000
8190,12833.552082,445.600000,631079.594111,1239.038465
8191,12833.552082,445.600000,632318.632576,0.000000
8192,12833.552082,435.600000,632318.632576,-3411.752703
8193,12833.552082,445.600000,628906.879873,0.000000
8194,12833.552082,435.600000,628906.879873,-380.601748
8196,12833.552082,445.600000,628526.278125,0.000000
8197,12833.552082,435.600000,628526.278125,0.000000
8198,12833.552082,425.600000,628526.278125,2284.538873
8200,12833.552082,425.600000,630810.816998,-2392.528682
8201,12833.552082,435.600000,628418.288317,0.000000
8202,12833.552082,425.600000,628418.288317,-1692.633496
8203,12833.552082,435.600000,626725.654821,-3347.374810
8204,12833.552082,445.600000,623378.280011,0.000000
8205,12833.552082,435.600000,623378.280011,0.000000
8206,12833.552082,425.600000,623378.280011,4490.974573
8208,12833.552082,425.600000,627869.254584,0.000000
8209,12833.552082,415.600000,627869.254584,2672.243591
8210,12833.552082,415.600000,630541.498175,0.000000
8211,12833.552082,405.600000,630541.498175,0.000000
8212,12833.552082,395.600000,630541.498175,0.000000
8213,12833.552082,385.600000,630541.498175,10706.643165
8215,12833.552082,385.600000,641248.141340,-286.261047
8216,12833.552082,395.600000,640961.880293,-28.643109
8217,12833.552082,405.600000,640933.237184,-400.237358
8218,12833.552082,415.600000,640532.999826,-935.954127
8219,12833.552082,425.600000,639597.045699,-154.688021
8220,12833.552082,435.600000,639442.357679,0.000000
8221,12833.552082,425.600000,639442.357679,-9255.076959
8222,12833.552082,435.600000,630187.280719,8735.347975
8223,12833.552082,435.600000,638922.628694,3955.014874
8224,12833.552082,435.600000,642877.643569,2393.086091
8226,12833.552082,435.600000,645270.729660,-1355.943205
8227,12833.552082,445.600000,643914.786455,-3396.874937
8228,12833.552082,455.600000,640517.911517,522.013760
8229,12833.552082,455.600000,641039.925277,0.000000
8230,12833.552082,445.600000,641039.925277,-4502.925684
8231,12833.552082,455.600000,636536.999593,2872.642846
8233,12833.552082,455.600000,639409.642439,25.651398
8235,12833.552082,455.600000,639435.293837,-2248.694542
8236,12833.552082,465.600000,637186.599295,0.000000
8237,12833.552082,455.600000,637186.599295,0.000000
8238,12833.552082,445.600000,637186.599295,-3355.973414
8239,12833.552082,455.600000,633830.625880,0.000000
8240,12833.552082,445.600000,633830.625880,0.000000
8241,12833.552082,435.600000,633830.625880,1153.612118
8242,12833.552082,435.600000,634984.237999,-1425.059137
8243,12833.552082,445.600000,633559.178862,0.000000
8244,12833.552082,435.600000,633559.178862,2029.458797
8247,12833.552082,435.600000,635588.637658,0.000000
8249,12833.552082,425.600000,635588.637658,4563.203400
8250,12833.552082,425.600000,640151.841058,0.000000
8251,12833.552082,415.600000,640151.841058,0.000000
8252,12833.552082,405.600000,640151.841058,-1199.014928
8253,12833.552082,415.600000,638952.826130,0.000000
8254,12833.552082,405.600000,638952.826130,-250.487594
8255,12833.552082,415.600000,638702.338537,1184.403828
8256,12833.552082,415.600000,639886.742364,890.547265
8257,12833.552082,415.600000,640777.289629,11.411684
8258,12833.552082,415.600000,640788.701313,0.000000
8260,12833.552082,405.600000,640788.701313,-5806.439351
8261,12833.552082,415.600000,634982.261962,0.000000
8262,12833.552082,405.600000,634982.261962,2399.194040
8263,12833.552082,405.600000,637381.456001,2490.834885
8264,12833.552082,405.600000,639872.290886,-2267.154601
8265,12833.552082,415.600000,637605.136285,-968.503565
8266,12833.552082,425.600000,636636.632720,0.000000
8267,12833.552082,415.600000,636636.632720,0.000000
8268,12833.552082,405.600000,636636.632720,0.000000
8269,12833.552082,395.600000,636636.632720,1039.114534
8270,12833.552082,395.600000,637675.747254,0.000000
8271,12833.552082,385.600000,637675.747254,278.362748
8272,12833.552082,385.600000,637954.110002,0.000000
8273,12833.552082,375.600000,637954.110002,-2121.464513
8274,12833.552082,385.600000,635832.645489,0.000000
8275,12833.552082,375.600000,635832.645489,0.000000
8276,12833.552082,365.600000,635832.645489,-966.744769
8277,12833.552082,375.600000,634865.900720,2836.119678
8278,12833.552082,375.600000,637702.020398,1224.464652
8279,12833.552082,375.600000,638926.485051,0.000000
8280,12833.552082,365.600000,638926.485051,883.743058
8282,12833.552082,365.600000,639810.228108,0.000000
8283,12833.552082,355.600000,639810.228108,2920.458575
8284,12833.552082,355.600000,642730.686683,-2926.711442
8285,12833.552082,365.600000,639803.975242,0.000000
8286,12833.552082,355.600000,639803.975242,-1814.467247
8287,12833.552082,365.600000,637989.507995,-8076.366162
8288,12833.552082,375.600000,629913.141833,-2148.677832
8289,12833.552082,385.600000,627764.464001,-1990.029565
8290,12833.552082,395.600000,625774.434436,-1998.227418
8291,12833.552082,405.600000,623776.207019,-32886.972429
8293,12833.552082,415.600000,590889.234590,-33319.636889
8294,12833.552082,425.600000,557569.597701,0.000000
8295,12833.552082,415.600000,557569.597701,0.000000
8296,12833.552082,405.600000,557569.597701,544.557699
8298,12833.552082,405.600000,558114.155400,-1171.449322
8299,12833.552082,415.600000,556942.706077,409.669376
8300,12833.552082,415.600000,557352.375453,0.000000
8301,12833.552082,405.600000,557352.375453,-2107.124462
8302,12833.552082,415.600000,555245.250992,0.000000
8303,12833.552082,405.600000,555245.250992,2809.353113
8305,12833.552082,405.600000,558054.604105,0.000000
8306,12833.552082,395.600000,558054.604105,0.000000
8308,12833.552082,385.600000,558054.604105,-1859.282288
8309,12833.552082,395.600000,556195.321817,-3191.956306
8310,12833.552082,405.600000,553003.365511,-2221.997932
8311,12833.552082,415.600000,550781.367580,172.609264
8312,12833.552082,415.600000,550953.976844,-223.656712
8314,12833.552082,425.600000,550730.320132,0.000000
8315,12833.552082,415.600000,550730.320132,1401.166218
8316,12833.552082,415.600000,552131.486349,285.635282
8318,12833.552082,415.600000,552417.121632,0.000000
8319,12833.552082,405.600000,552417.121632,1206.846535
8321,12833.552082,405.600000,553623.968166,659.009103
8322,12833.552082,405.600000,554282.977270,4122.795919
8323,12833.552082,405.600000,558405.773188,78.351571
8324,12833.552082,405.600000,558484.124760,1778.213736
8325,12833.552082,405.600000,560262.338496,0.000000
8326,12833.552082,395.600000,560262.338496,0.000000
8327,12833.552082,385.600000,560262.338496,0.000000
8329,12833.552082,375.600000,560262.338496,1228.446983
8330,12833.552082,375.600000,561490.785478,29.619009
8331,12833.552082,375.600000,561520.404487,131.535994
8332,12833.552082,375.600000,561651.940481,2615.518976
8333,12833.552082,375.600000,564267.459457,-2360.861614
8334,12833.552082,385.600000,561906.597843,4458.959032
8336,12833.552082,385.600000,566365.556875,0.000000
8337,12833.552082,375.600000,566365.556875,-823.293044
8338,12833.552082,385.600000,565542.263831,0.000000
8339,12833.552082,375.600000,565542.263831,0.000000
8340,12833.552082,365.600000,565542.263831,13929.580886
8341,12833.552082,365.600000,579471.844717,2021.275510
8342,12833.552082,365.600000,581493.120227,0.000000
8343,12833.552082,355.600000,581493.120227,-2656.345897
8344,12833.552082,365.600000,578836.774330,2940.249472
8345,12833.552082,365.600000,581777.023801,255.600251
8346,12833.552082,365.600000,582032.624052,5341.097505
8347,12833.552082,365.600000,587373.721558,-3548.128617
8348,12833.552082,375.600000,583825.592940,46.897542
8349,12833.552082,375.600000,583872.490482,0.000000
8351,12833.552082,365.600000,583872.490482,-5550.875728
8352,12833.552082,375.600000,578321.614754,6435.339183
8353,12833.552082,375.600000,584756.953937,28661.646625
8355,12833.552082,375.600000,613418.600561,0.000000
8356,12833.552082,365.600000,613418.600561,0.000000
8357,12833.552082,355.600000,613418.600561,-628.017077
8358,12833.552082,365.600000,612790.583484,2740.586027
8359,12833.552082,365.600000,615531.169512,-1628.975267
8360,12833.552082,375.600000,613902.194245,0.000000
8361,12833.552082,365.600000,613902.194245,-2488.382238
8362,12833.552082,375.600000,611413.812006,0.000000
8363,12833.552082,365.600000,611413.812006,-12285.112492
8364,12833.552082,375.600000,599128.699514,480.263334
8365,12833.552082,375.600000,599608.962849,2069.351228
8366,12833.552082,375.600000,601678.314077,0.000000
8367,12833.552082,365.600000,601678.314077,4377.738623
8368,12833.552082,365.600000,606056.052699,344.523224
8369,12833.552082,365.600000,606400.575924,985.731057
8370,12833.552082,365.600000,607386.306980,-2907.066678
8371,12833.552082,375.600000,604479.240302,-3260.006427
8373,12833.552082,385.600000,601219.233875,3091.066825
8374,12833.552082,385.600000,604310.300700,816.093041
8376,12833.552082,385.600000,605126.393741,-1704.718168
8377,12833.552082,395.600000,603421.675572,-11464.033171
8378,12833.552082,405.600000,591957.642401,594.083392
8380,12833.552082,405.600000,592551.725794,-364.659105
8381,12833.552082,415.600000,592187.066689,0.000000
8382,12833.552082,405.600000,592187.066689,-4253.940712
8383,12833.552082,415.600000,587933.125977,0.000000
8384,12833.552082,405.600000,587933.125977,1357.093736
8386,12833.552082,405.600000,589290.219714,688.049187
8387,12833.552082,405.600000,589978.268900,-3273.888677
8388,12833.552082,415.600000,586704.380224,3548.487228
8389,12833.552082,415.600000,590252.867452,2006.788325
8390,12833.552082,415.600000,592259.655777,0.000000
8391,12833.552082,405.600000,592259.655777,178.208429
8392,12833.552082,405.600000,592437.864206,-662.738359
8393,12833.552082,415.600000,591775.125847,-1681.581600
8394,12833.552082,425.600000,590093.544248,0.000000
8395,12833.552082,415.600000,590093.544248,-5730.555334
8396,12833.552082,425.600000,584362.988913,-598.841600
8397,12833.552082,435.600000,583764.147313,-2323.402531
8398,12833.552082,445.600000,581440.744782,3464.670167
8399,12833.552082,445.600000,584905.414949,0.000000
8400,12833.552082,435.600000,584905.414949,3722.418454
8401,12833.552082,435.600000,588627.833403,4255.774723
8402,12833.552082,435.600000,592883.608126,2272.707814
8405,12833.552082,435.600000,595156.315940,-2110.404209
8406,12833.552082,445.600000,593045.911731,-8436.015124
8407,12833.552082,455.600000,584609.896606,2069.462034
8409,12833.552082,455.600000,586679.358640,-2282.970895
8410,12833.552082,465.600000,584396.387745,1685.635536
8411,12833.552082,465.600000,586082.023281,59.141982
8412,12833.552082,465.600000,586141.165263,-2277.908620
8413,12833.552082,475.600000,583863.256644,-515.787542
8414,12833.552082,485.600000,583347.469102,-72.749777
8416,12833.552082,495.600000,583274.719325,-100.789395
8417,12833.552082,505.600000,583173.929930,0.000000
8418,12833.552082,495.600000,583173.929930,330.237878
8419,12833.552082,495.600000,583504.167809,206.947956
8420,12833.552082,495.600000,583711.115765,0.000000
8421,12833.552082,485.600000,583711.115765,1206.995083
8422,12833.552082,485.600000,584918.110847,0.000000
8423,12833.552082,475.600000,584918.110847,-2784.569807
8424,12833.552082,485.600000,582133.541040,2197.108528
8425,12833.552082,485.600000,584330.649568,-3598.093886
8426,12833.552082,495.600000,580732.555682,-800.508795
8428,12833.552082,505.600000,579932.046887,94.850555
8430,12833.552082,505.600000,580026.897442,0.000000
8431,12833.552082,495.600000,580026.897442,0.000000
8432,12833.552082,485.600000,580026.897442,562.320779
8433,12833.552082,485.600000,580589.218221,-655.687496
8434,12833.552082,495.600000,579933.530725,2053.111566
8435,12833.552082,495.600000,581986.642292,-2892.776830
8436,12833.552082,505.600000,579093.865462,0.000000
8437,12833.552082,495.600000,579093.865462,-1207.031513
8438,12833.552082,505.600000,577886.833949,0.000000
8439,12833.552082,495.600000,577886.833949,178.830235
8440,12833.552082,495.600000,578065.664184,-3460.415547
8441,12833.552082,505.600000,574605.248637,-1614.750401
8442,12833.552082,515.600000,572990.498236,2162.900298
8443,12833.552082,515.600000,575153.398534,-1666.781299
8444,12833.552082,525.600000,573486.617235,0.000000
8445,12833.552082,515.600000,573486.617235,3244.528565
8446,12833.552082,515.600000,576731.145800,1632.510595
8448,12833.552082,515.600000,578363.656395,1622.345215
8449,12833.552082,515.600000,579986.001610,0.000000
8450,12833.552082,505.600000,579986.001610,-35321.701266
8451,12833.552082,515.600000,544664.300344,-2740.820050
8452,12833.552082,525.600000,541923.480294,984.879762
8453,12833.552082,525.600000,542908.360056,0.000000
8454,12833.552082,515.600000,542908.360056,-206.689474
8455,12833.552082,525.600000,542701.670582,686.226754
8456,12833.552082,525.600000,543387.897336,0.000000
8457,12833.552082,515.600000,543387.897336,-3206.306366
8460,12833.552082,525.600000,540181.590970,0.000000
8461,12833.552082,515.600000,540181.590970,-871.578108
8462,12833.552082,525.600000,539310.012863,0.000000
8463,12833.552082,515.600000,539310.012863,-576.499590
8464,12833.552082,525.600000,538733.513273,0.000000
8465,12833.552082,515.600000,538733.513273,0.000000
8466,12833.552082,505.600000,538733.513273,446.266157
8467,12833.552082,505.600000,539179.779430,1930.643724
8468,12833.552082,505.600000,541110.423154,7855.813331
8469,12833.552082,505.600000,548966.236485,103.845779
8470,12833.552082,505.600000,549070.082264,-2505.819297
8471,12833.552082,515.600000,546564.262966,1614.341861
8472,12833.552082,515.600000,548178.604827,205.719628
8473,12833.552082,515.600000,548384.324456,1545.793520
8475,12833.552082,515.600000,549930.117975,221.928540
8476,12833.552082,515.600000,550152.046515,0.000000
8477,12833.552082,505.600000,550152.046515,-974.455631
8478,12833.552082,515.600000,549177.590885,0.000000
8480,12833.552082,505.600000,549177.590885,0.000000
8481,12833.552082,495.600000,549177.590885,0.000000
8483,12833.552082,485.600000,549177.590885,-836.769899
8484,12833.552082,495.600000,548340.820986,-2085.477161
8485,12833.552082,505.600000,546255.343825,-404.329050
8486,12833.552082,515.600000,545851.014775,0.000000
8488,12833.552082,505.600000,545851.014775,0.000000
8489,12833.552082,495.600000,545851.014775,-4535.611011
8490,12833.552082,505.600000,541315.403765,0.000000
8491,12833.552082,495.600000,541315.403765,4486.629317
8492,12833.552082,495.600000,545802.033082,804.522130
8493,12833.552082,495.600000,546606.555212,0.000000
8494,12833.552082,485.600000,546606.555212,-549.382393
8495,12833.552082,495.600000,546057.172819,0.000000
8496,12833.552082,485.600000,546057.172819,2359.692607
8498,12833.552082,485.600000,548416.865426,0.000000
8500,12833.552082,475.600000,548416.865426,749.313194
8502,12833.552082,475.600000,549166.178620,-847.745491
8503,12833.552082,485.600000,548318.433128,3434.859072
8504,12833.552082,485.600000,551753.292200,0.000000
8505,12833.552082,475.600000,551753.292200,-11258.433439
8506,12833.552082,485.600000,540494.858762,0.000000
8508,12833.552082,475.600000,540494.858762,0.000000
8509,12833.552082,465.600000,540494.858762,-947.871841
8510,12833.552082,475.600000,539546.986921,0.000000
8512,12833.552082,465.600000,539546.986921,849.264291
8513,12833.552082,465.600000,540396.251212,-3386.603081
8514,12833.552082,475.600000,537009.648131,1484.740810
8515,12833.552082,475.600000,538494.388942,229.505309
8516,12833.552082,475.600000,538723.894251,-1180.796592
8517,12833.552082,485.600000,537543.097659,2038.621019
8518,12833.552082,485.600000,539581.718678,1902.009748
8519,12833.552082,485.600000,541483.728426,-1951.086312
8520,12833.552082,495.600000,539532.642115,11241.095814
8522,12833.552082,495.600000,550773.737928,-379.837101
8523,12833.552082,505.600000,550393.900827,-929.073993
8524,12833.552082,515.600000,549464.826834,-1356.094744
8525,12833.552082,525.600000,548108.732090,0.000000
8526,12833.552082,515.600000,548108.732090,-3719.764278
8527,12833.552082,525.600000,544388.967813,672.551247
8528,12833.552082,525.600000,545061.519060,0.000000
8529,12833.552082,515.600000,545061.519060,879.462137
8532,12833.552082,515.600000,545940.981196,813.608726
8533,12833.552082,515.600000,546754.589923,-87.823702
8534,12833.552082,525.600000,546666.766220,1355.895481
8535,12833.552082,525.600000,548022.661701,-900.762033
8536,12833.552082,535.600000,547121.899668,-3043.272998
8538,12833.552082,545.600000,544078.626670,-3070.594868
8539,12833.552082,555.600000,541008.031802,-1211.377747
8540,12833.552082,565.600000,539796.654055,1840.969823
8541,12833.552082,565.600000,541637.623877,0.000000
8542,12833.552082,555.600000,541637.623877,-3024.405128
8543,12833.552082,565.600000,538613.218750,0.000000
8544,12833.552082,555.600000,538613.218750,0.000000
8545,12833.552082,545.600000,538613.218750,-1009.252202
8546,12833.552082,555.600000,537603.966548,-175.377738
8547,12833.552082,565.600000,537428.588810,-168.601342
8548,12833.552082,575.600000,537259.987468,-123.269081
8549,12833.552082,585.600000,537136.718386,-275.816867
8550,12833.552082,595.600000,536860.901520,0.000000
8551,12833.552082,585.600000,536860.901520,1204.671393
8552,12833.552082,585.600000,538065.572913,-327.167685
8553,12833.552082,595.600000,537738.405227,-1040.264372
8554,12833.552082,605.600000,536698.140855,1269.730631
8555,12833.552082,605.600000,537967.871485,0.000000
8556,12833.552082,595.600000,537967.871485,-971.093696
8557,12833.552082,605.600000,536996.777789,-836.564473
8558,12833.552082,615.600000,536160.213317,351.495654
8559,12833.552082,615.600000,536511.708971,-1169.111778
8560,12833.552082,625.600000,535342.597193,0.000000
8561,12833.552082,615.600000,535342.597193,0.000000
8562,12833.552082,605.600000,535342.597193,-1410.214484
8563,12833.552082,615.600000,533932.382709,-2904.503494
8564,12833.552082,625.600000,531027.879215,-4992.810234
8565,12833.552082,635.600000,526035.068982,0.000000
8566,12833.552082,635.600000,526035.068982,-1719.981655
8568,12833.552082,645.600000,524315.087327,468.389341
8571,12833.552082,645.600000,524783.476668,0.000000
8572,12833.552082,635.600000,524783.476668,-3667.730258
8573,12833.552082,645.600000,521115.746410,-686.953393
8574,12833.552082,655.600000,520428.793017,-6841.742559
8575,12833.552082,665.600000,513587.050458,1246.944309
8576,12833.552082,665.600000,514833.994766,0.000000
8577,12833.552082,655.600000,514833.994766,-3003.205652
8578,12833.552082,665.600000,511830.789115,-2817.150904
8579,12833.552082,675.600000,509013.638210,651.463846
8580,12833.552082,675.600000,509665.102056,0.000000
8581,12833.552082,665.600000,509665.102056,-137.448301
8582,12833.552082,675.600000,509527.653755,4458.639901
8583,12833.552082,675.600000,513986.293656,-398.908798
8584,12833.552082,685.600000,513587.384857,2786.470194
8585,12833.552082,685.600000,516373.855051,0.000000
8586,12833.552082,675.600000,516373.855051,-344.592383
8587,12833.552082,685.600000,516029.262668,0.000000
8588,12833.552082,675.600000,516029.262668,594.746777
8589,12833.552082,675.600000,516624.009445,0.000000
8590,12833.552082,665.600000,516624.009445,1089.702720
8591,12833.552082,665.600000,517713.712165,0.000000
8593,12833.552082,655.600000,517713.712165,-5869.252914
8594,12833.552082,665.600000,511844.459251,658.856524
8595,12833.552082,665.600000,512503.315775,0.000000
8596,12833.552082,655.600000,512503.315775,0.000000
8597,12833.552082,645.600000,512503.315775,-847.970078
8599,12833.552082,655.600000,511655.345697,-6602.014840
8600,12833.552082,665.600000,505053.330857,1030.556613
8601,12833.552082,665.600000,506083.887469,0.000000
8602,12833.552082,655.600000,506083.887469,0.000000
8603,12833.552082,645.600000,506083.887469,0.000000
8604,12833.552082,635.600000,506083.887469,-700.379936
8605,12833.552082,645.600000,505383.507534,-6514.960969
8606,12833.552082,655.600000,498868.546565,2899.668112
8607,12833.552082,655.600000,501768.214677,535.820031
8608,12833.552082,655.600000,502304.034707,-535.820031
8610,12833.552082,665.600000,501768.214677,888.812599
8611,12833.552082,665.600000,502657.027276,-1279.266342
8613,12833.552082,675.600000,501377.760934,0.000000
8614,12833.552082,665.600000,501377.760934,0.000000
8615,12833.552082,655.600000,501377.760934,5156.755168
8616,12833.552082,655.600000,506534.516103,0.000000
8617,12833.552082,645.600000,506534.516103,-1308.826363
8618,12833.552082,655.600000,505225.689739,-1646.251141
8621,12833.552082,665.600000,503579.438598,-1736.039428
8623,12833.552082,675.600000,501843.399170,1767.009137
8624,12833.552082,675.600000,503610.408308,1288.171778
8625,12833.552082,675.600000,504898.580085,0.000000
8626,12833.552082,665.600000,504898.580085,40.137772
8627,12833.552082,665.600000,504938.717857,-1716.041296
8628,12833.552082,675.600000,503222.676562,759.177304
8629,12833.552082,675.600000,503981.853866,0.000000
8630,12833.552082,665.600000,503981.853866,0.000000
8631,12833.552082,655.600000,503981.853866,8494.676870
8632,12833.552082,655.600000,512476.530736,14125.161783
8633,12833.552082,655.600000,526601.692518,0.000000
8634,12833.552082,645.600000,526601.692518,-352.712159
8635,12833.552082,655.600000,526248.980359,-2310.989166
8636,12833.552082,665.600000,523937.991193,-173.915662
8637,12833.552082,675.600000,523764.075531,0.000000
8638,12833.552082,665.600000,523764.075531,-314.778149
8639,12833.552082,675.600000,523449.297382,-1278.461008
8640,12833.552082,685.600000,522170.836374,-12934.666322
8641,12833.552082,695.600000,509236.170051,0.000000
8642,12833.552082,685.600000,509236.170051,0.000000
8643,12833.552082,675.600000,509236.170051,9166.916699
8644,12833.552082,675.600000,518403.086750,-1517.149219
8645,12833.552082,685.600000,516885.937531,0.000000
8646,12833.552082,675.600000,516885.937531,0.000000
8647,12833.552082,665.600000,516885.937531,0.000000
8648,12833.552082,655.600000,516885.937531,0.000000
8650,12833.552082,655.600000,516885.937531,0.000000
8651,12833.552082,645.600000,516885.937531,2050.757995
8652,12833.552082,645.600000,518936.695526,0.000000
8653,12833.552082,635.600000,518936.695526,3775.092609
8654,12833.552082,635.600000,522711.788135,2931.981541
8656,12833.552082,635.600000,525643.769676,0.000000
8657,12833.552082,625.600000,525643.769676,3028.793183
8658,12833.552082,625.600000,528672.562859,0.000000
8659,12833.552082,615.600000,528672.562859,0.000000
8661,12833.552082,605.600000,528672.562859,2179.843980
8664,12833.552082,605.600000,530852.406839,0.000000
8665,12833.552082,595.600000,530852.406839,0.000000
8666,12833.552082,585.600000,530852.406839,-4406.526324
8667,12833.552082,595.600000,526445.880515,0.000000
8668,12833.552082,585.600000,526445.880515,-4364.796072
8669,12833.552082,595.600000,522081.084443,0.000000
8670,12833.552082,585.600000,522081.084443,0.000000
8671,12833.552082,575.600000,522081.084443,4028.682413
8672,12833.552082,575.600000,526109.766856,-151.127950
8673,12833.552082,585.600000,525958.638906,0.000000
8676,12833.552082,575.600000,525958.638906,3086.678434
8677,12833.552082,575.600000,529045.317339,0.000000
8678,12833.552082,565.600000,529045.317339,3670.226966
8679,12833.552082,565.600000,532715.544306,0.000000
8681,12833.552082,555.600000,532715.544306,296.434492
8682,12833.552082,555.600000,533011.978798,-795.385281
8683,12833.552082,565.600000,532216.593517,0.000000
8684,12833.552082,555.600000,532216.593517,0.000000
8685,12833.552082,545.600000,532216.593517,644.315587
8686,12833.552082,545.600000,532860.909104,-6972.018726
8687,12833.552082,555.600000,525888.890377,-1151.500952
8688,12833.552082,565.600000,524737.389425,0.000000
8689,12833.552082,555.600000,524737.389425,0.000000
8690,12833.552082,545.600000,524737.389425,-4527.991397
8691,12833.552082,555.600000,520209.398028,0.000000
8693,12833.552082,545.600000,520209.398028,0.000000
8694,12833.552082,535.600000,520209.398028,0.000000
8695,12191.874478,430.650000,520209.398028,0.000000
8696,12191.874478,420.650000,520209.398028,0.000000
8697,12191.874478,410.650000,520209.398028,344.226805
8698,12191.874478,410.650000,520553.624833,0.000000
8699,12191.874478,400.650000,520553.624833,0.000000
8700,12191.874478,390.650000,520553.624833,1469.189703
8701,12191.874478,390.650000,522022.814536,1310.840924
8702,12191.874478,390.650000,523333.655460,0.000000
8704,12191.874478,380.650000,523333.655460,-154.369150
8705,12191.874478,390.650000,523179.286309,0.000000
8707,12191.874478,380.650000,523179.286309,0.000000
8708,12191.874478,370.650000,523179.286309,-43.230238
8709,12191.874478,380.650000,523136.056071,-7446.051344
8710,12191.874478,390.650000,515690.004727,0.000000
8711,12191.874478,380.650000,515690.004727,4368.881097
8714,12191.874478,380.650000,520058.885823,-11137.308388
8716,12191.874478,390.650000,508921.577436,0.000000
8717,12191.874478,380.650000,508921.577436,2135.205980
8718,12191.874478,380.650000,511056.783415,439.533542
8720,12191.874478,380.650000,511496.316957,0.000000
8721,12191.874478,370.650000,511496.316957,0.000000
8722,12191.874478,360.650000,511496.316957,1044.000556
8724,12191.874478,360.650000,512540.317513,4210.686571
8725,12191.874478,360.650000,516751.004084,0.000000
8726,12191.874478,350.650000,516751.004084,-3731.951875
8727,12191.874478,360.650000,513019.052209,3875.560455
8728,12191.874478,360.650000,516894.612664,0.000000
8729,12191.874478,350.650000,516894.612664,-2913.296409
8730,12191.874478,360.650000,513981.316256,0.000000
8731,12191.874478,350.650000,513981.316256,-3015.543884
8732,12191.874478,360.650000,510965.772372,-3986.406888
8733,12191.874478,370.650000,506979.365484,0.000000
8735,12191.874478,360.650000,506979.365484,8856.749525
8736,12191.874478,360.650000,515836.115008,-328.835896
8738,12191.874478,370.650000,515507.279112,0.000000
8741,12191.874478,360.650000,515507.279112,1040.045449
8742,12191.874478,360.650000,516547.324561,0.000000
8743,12191.874478,350.650000,516547.324561,914.095418
8745,12191.874478,350.650000,517461.419979,0.000000
8746,12191.874478,340.650000,517461.419979,0.000000
8748,12191.874478,330.650000,517461.419979,0.000000
8749,12191.874478,320.650000,517461.419979,1062.897531
8750,12191.874478,320.650000,518524.317510,0.000000
8751,12191.874478,310.650000,518524.317510,2474.678175
8752,12191.874478,310.650000,520998.995685,-1898.691280
8754,12191.874478,320.650000,519100.304405,0.000000
8755,12191.874478,310.650000,519100.304405,1314.029214
8757,12191.874478,310.650000,520414.333619,-4105.760575
8758,12191.874478,320.650000,516308.573045,-2470.217395
8760,12191.874478,330.650000,513838.355650,-489.744319
8761,12191.874478,340.650000,513348.611331,-252.484748
8762,12191.874478,350.650000,513096.126584,-945.893226
8764,12191.874478,360.650000,512150.233358,0.000000
8765,12191.874478,350.650000,512150.233358,5387.399358
8767,12191.874478,350.650000,517537.632715,-1017.050166
8768,12191.874478,360.650000,516520.582549,-3182.676920
8771,12191.874478,370.650000,513337.905629,12042.631171
8772,12191.874478,370.650000,525380.536801,0.000000
8773,12191.874478,360.650000,525380.536801,-3387.466879
8774,12191.874478,370.650000,521993.069922,0.000000
8775,12191.874478,360.650000,521993.069922,-2165.962539
8776,12191.874478,370.650000,519827.107382,1468.603261
8777,12191.874478,370.650000,521295.710643,5165.581600
8779,12191.874478,370.650000,526461.292244,13229.989143
8780,12191.874478,370.650000,539691.281387,0.000000
8783,12191.874478,360.650000,539691.281387,0.000000
8784,12191.874478,350.650000,539691.281387,0.000000
8785,12191.874478,340.650000,539691.281387,0.000000
8786,12191.874478,330.650000,539691.281387,0.000000
8787,12191.874478,320.650000,539691.281387,-14975.462988
