IterationNo,Temperature, Moves, CurrentCost, DeltaCost
25145,4.523824,40.390000,215003.565984,0.000000
25154,4.297633,59.400000,215003.565984,0.000000
25159,4.297633,49.400000,215003.565984,0.000000
25165,4.297633,49.400000,215003.565984,0.000000
25168,4.297633,49.400000,215003.565984,0.000000
25171,4.297633,49.400000,215003.565984,0.000000
25178,4.297633,49.400000,215003.565984,0.000000
25186,4.297633,49.400000,215003.565984,0.000000
25190,4.297633,49.400000,215003.565984,0.000000
25194,4.297633,49.400000,215003.565984,0.000000
25201,4.082751,58.410000,215003.565984,0.000000
25202,4.082751,48.410000,215003.565984,0.000000
25205,4.082751,48.410000,215003.565984,0.000000
25206,4.082751,48.410000,215003.565984,0.000000
25208,4.082751,48.410000,215003.565984,0.000000
25212,4.082751,48.410000,215003.565984,0.000000
25219,4.082751,48.410000,215003.565984,0.000000
25225,4.082751,48.410000,215003.565984,0.000000
25226,4.082751,48.410000,215003.565984,0.000000
25227,4.082751,48.410000,215003.565984,0.000000
25228,4.082751,48.410000,215003.565984,0.000000
25229,4.082751,48.410000,215003.565984,0.000000
25230,4.082751,48.410000,215003.565984,0.000000
25231,4.082751,48.410000,215003.565984,0.000000
25235,4.082751,48.410000,215003.565984,-296.120076
25238,4.082751,58.410000,214707.445907,0.000000
25239,4.082751,48.410000,214707.445907,0.000000
25247,3.878614,57.420000,214707.445907,0.000000
25250,3.878614,47.420000,214707.445907,0.000000
25252,3.878614,47.420000,214707.445907,0.000000
25253,3.878614,47.420000,214707.445907,0.000000
25259,3.878614,47.420000,214707.445907,-209.091092
25260,3.878614,57.420000,214498.354815,0.000000
25267,3.878614,47.420000,214498.354815,0.000000
25268,3.878614,47.420000,214498.354815,0.000000
25270,3.878614,47.420000,214498.354815,0.000000
25272,3.878614,47.420000,214498.354815,0.000000
25275,3.878614,47.420000,214498.354815,0.000000
25276,3.878614,47.420000,214498.354815,0.000000
25282,3.878614,47.420000,214498.354815,0.000000
25285,3.878614,47.420000,214498.354815,0.000000
25289,3.878614,47.420000,214498.354815,0.000000
25292,3.878614,47.420000,214498.354815,0.000000
25293,3.684683,56.430000,214498.354815,0.000000
25295,3.684683,46.430000,214498.354815,0.000000
25302,3.684683,46.430000,214498.354815,0.000000
25304,3.684683,46.430000,214498.354815,0.000000
25309,3.684683,46.430000,214498.354815,0.000000
25311,3.684683,46.430000,214498.354815,0.000000
25312,3.684683,46.430000,214498.354815,0.000000
25315,3.684683,46.430000,214498.354815,0.000000
25322,3.684683,46.430000,214498.354815,0.000000
25323,3.684683,46.430000,214498.354815,0.000000
25326,3.684683,46.430000,214498.354815,0.000000
25328,3.684683,46.430000,214498.354815,0.000000
25333,3.684683,46.430000,214498.354815,0.000000
25336,3.684683,46.430000,214498.354815,0.000000
25338,3.684683,46.430000,214498.354815,0.000000
25339,3.500449,55.440000,214498.354815,0.000000
25346,3.500449,45.440000,214498.354815,0.000000
25351,3.500449,45.440000,214498.354815,0.000000
25355,3.500449,45.440000,214498.354815,0.000000
25358,3.500449,45.440000,214498.354815,0.000000
25359,3.500449,45.440000,214498.354815,0.000000
25363,3.500449,45.440000,214498.354815,0.000000
25365,3.500449,45.440000,214498.354815,0.000000
25366,3.500449,45.440000,214498.354815,0.000000
25367,3.500449,45.440000,214498.354815,0.000000
25368,3.500449,45.440000,214498.354815,0.000000
25374,3.500449,45.440000,214498.354815,0.000000
25376,3.500449,45.440000,214498.354815,0.000000
25378,3.500449,45.440000,214498.354815,0.000000
25380,3.500449,45.440000,214498.354815,0.000000
25389,3.325426,54.450000,214498.354815,0.000000
25398,3.325426,44.450000,214498.354815,0.000000
25412,3.325426,44.450000,214498.354815,0.000000
25417,3.325426,44.450000,214498.354815,0.000000
25419,3.325426,44.450000,214498.354815,0.000000
25420,3.325426,44.450000,214498.354815,0.000000
25421,3.325426,44.450000,214498.354815,0.000000
25422,3.325426,44.450000,214498.354815,0.000000
25423,3.325426,44.450000,214498.354815,0.000000
25430,3.159155,53.460000,214498.354815,0.000000
25437,3.159155,43.460000,214498.354815,0.000000
25442,3.159155,43.460000,214498.354815,0.000000
25444,3.159155,43.460000,214498.354815,0.000000
25452,3.159155,43.460000,214498.354815,0.000000
25457,3.159155,43.460000,214498.354815,0.000000
25464,3.159155,43.460000,214498.354815,0.000000
25465,3.159155,43.460000,214498.354815,0.000000
25471,3.001197,52.470000,214498.354815,0.000000
25473,3.001197,42.470000,214498.354815,0.000000
25475,3.001197,42.470000,214498.354815,0.000000
25476,3.001197,42.470000,214498.354815,0.000000
25478,3.001197,42.470000,214498.354815,0.000000
25487,3.001197,42.470000,214498.354815,0.000000
25491,3.001197,42.470000,214498.354815,0.000000
25495,3.001197,42.470000,214498.354815,0.000000
25499,3.001197,42.470000,214498.354815,0.000000
25501,3.001197,42.470000,214498.354815,0.000000
25527,2.851137,51.480000,214498.354815,0.000000
25549,2.851137,41.480000,214498.354815,0.000000
25550,2.851137,41.480000,214498.354815,0.000000
25552,2.851137,41.480000,214498.354815,0.000000
25554,2.708581,50.490000,214498.354815,0.000000
25558,2.708581,40.490000,214498.354815,0.000000
25561,2.708581,40.490000,214498.354815,0.000000
25562,2.708581,40.490000,214498.354815,0.000000
25564,2.708581,40.490000,214498.354815,0.000000
25569,2.708581,40.490000,214498.354815,0.000000
25570,2.708581,40.490000,214498.354815,0.000000
25576,2.708581,40.490000,214498.354815,0.000000
25583,2.708581,40.490000,214498.354815,0.000000
25586,2.708581,40.490000,214498.354815,0.000000
25587,2.708581,40.490000,214498.354815,0.000000
25589,2.708581,40.490000,214498.354815,0.000000
25593,2.708581,40.490000,214498.354815,0.000000
25600,2.573151,49.500000,214498.354815,0.000000
25611,2.573151,49.500000,214498.354815,0.000000
25613,2.573151,49.500000,214498.354815,0.000000
25615,2.573151,49.500000,214498.354815,0.000000
25619,2.573151,49.500000,214498.354815,0.000000
25620,2.573151,49.500000,214498.354815,0.000000
25627,2.573151,49.500000,214498.354815,0.000000
25630,2.573151,49.500000,214498.354815,0.000000
25631,2.573151,49.500000,214498.354815,0.000000
25635,2.573151,49.500000,214498.354815,0.000000
25636,2.573151,49.500000,214498.354815,0.000000
25639,2.573151,49.500000,214498.354815,0.000000
25644,2.444494,48.510000,214498.354815,0.000000
25646,2.444494,48.510000,214498.354815,0.000000
25654,2.444494,48.510000,214498.354815,0.000000
25660,2.444494,48.510000,214498.354815,0.000000
25664,2.444494,48.510000,214498.354815,0.000000
25667,2.444494,48.510000,214498.354815,0.000000
25669,2.444494,48.510000,214498.354815,0.000000
25671,2.444494,48.510000,214498.354815,0.000000
25680,2.444494,48.510000,214498.354815,0.000000
25681,2.444494,48.510000,214498.354815,0.000000
25682,2.444494,48.510000,214498.354815,0.000000
25683,2.444494,48.510000,214498.354815,0.000000
25684,2.444494,48.510000,214498.354815,0.000000
25688,2.444494,48.510000,214498.354815,0.000000
25700,2.322269,47.520000,214498.354815,0.000000
25701,2.322269,47.520000,214498.354815,0.000000
25702,2.322269,47.520000,214498.354815,0.000000
25706,2.322269,47.520000,214498.354815,0.000000
25711,2.322269,47.520000,214498.354815,-3.984699
25712,2.322269,57.520000,214494.370115,0.000000
25713,2.322269,47.520000,214494.370115,0.000000
25718,2.322269,47.520000,214494.370115,0.000000
25721,2.322269,47.520000,214494.370115,0.000000
25722,2.322269,47.520000,214494.370115,0.000000
25723,2.322269,47.520000,214494.370115,0.000000
25725,2.322269,47.520000,214494.370115,0.000000
25732,2.322269,47.520000,214494.370115,0.000000
25738,2.206156,46.530000,214494.370115,0.000000
25741,2.206156,46.530000,214494.370115,0.000000
25746,2.206156,46.530000,214494.370115,0.000000
25747,2.206156,46.530000,214494.370115,0.000000
25752,2.206156,46.530000,214494.370115,0.000000
25758,2.206156,46.530000,214494.370115,1.484768
25759,2.206156,46.530000,214495.854884,0.000000
25761,2.206156,46.530000,214495.854884,0.000000
25764,2.206156,46.530000,214495.854884,0.000000
25769,2.206156,46.530000,214495.854884,-1.484768
25788,2.206156,56.530000,214494.370115,0.000000
25790,2.095848,45.540000,214494.370115,4.851276
25794,2.095848,45.540000,214499.221392,0.000000
25800,2.095848,45.540000,214499.221392,0.000000
25802,2.095848,45.540000,214499.221392,0.000000
25803,2.095848,45.540000,214499.221392,0.000000
25806,2.095848,45.540000,214499.221392,0.000000
25808,2.095848,45.540000,214499.221392,0.000000
25811,2.095848,45.540000,214499.221392,0.000000
25815,2.095848,45.540000,214499.221392,0.000000
25816,2.095848,45.540000,214499.221392,0.000000
25819,2.095848,45.540000,214499.221392,0.000000
25823,2.095848,45.540000,214499.221392,0.000000
25830,2.095848,45.540000,214499.221392,0.000000
25835,1.991056,44.550000,214499.221392,0.000000
25836,1.991056,44.550000,214499.221392,0.000000
25838,1.991056,44.550000,214499.221392,0.000000
25841,1.991056,44.550000,214499.221392,0.000000
25848,1.991056,44.550000,214499.221392,0.000000
25849,1.991056,44.550000,214499.221392,0.000000
25869,1.991056,44.550000,214499.221392,0.000000
25871,1.991056,44.550000,214499.221392,0.000000
25873,1.991056,44.550000,214499.221392,0.000000
25875,1.991056,44.550000,214499.221392,0.000000
25878,1.891503,43.560000,214499.221392,0.000000
25890,1.891503,43.560000,214499.221392,0.000000
25899,1.891503,43.560000,214499.221392,0.000000
25903,1.891503,43.560000,214499.221392,0.000000
25908,1.891503,43.560000,214499.221392,0.000000
25911,1.891503,43.560000,214499.221392,0.000000
25912,1.891503,43.560000,214499.221392,0.000000
25921,1.796928,42.570000,214499.221392,0.000000
25923,1.796928,42.570000,214499.221392,0.000000
25931,1.796928,42.570000,214499.221392,0.000000
25937,1.796928,42.570000,214499.221392,-94.786736
25944,1.796928,52.570000,214404.434656,0.000000
25945,1.796928,42.570000,214404.434656,0.000000
25947,1.796928,42.570000,214404.434656,0.000000
25951,1.796928,42.570000,214404.434656,0.000000
25955,1.796928,42.570000,214404.434656,0.000000
25963,1.707081,41.580000,214404.434656,0.000000
25965,1.707081,41.580000,214404.434656,0.000000
25968,1.707081,41.580000,214404.434656,0.000000
25979,1.707081,41.580000,214404.434656,0.000000
25983,1.707081,41.580000,214404.434656,-21.367949
25985,1.707081,51.580000,214383.066707,0.000000
25992,1.707081,41.580000,214383.066707,0.000000
26007,1.621727,40.590000,214383.066707,0.000000
26008,1.621727,40.590000,214383.066707,0.000000
26009,1.621727,40.590000,214383.066707,0.000000
26016,1.621727,40.590000,214383.066707,0.000000
26022,1.621727,40.590000,214383.066707,0.000000
26023,1.621727,40.590000,214383.066707,0.000000
26025,1.621727,40.590000,214383.066707,0.000000
26026,1.621727,40.590000,214383.066707,0.000000
26033,1.621727,40.590000,214383.066707,0.000000
26034,1.621727,40.590000,214383.066707,0.000000
26038,1.621727,40.590000,214383.066707,0.000000
26039,1.621727,40.590000,214383.066707,0.000000
26043,1.621727,40.590000,214383.066707,0.000000
26044,1.540641,39.600000,214383.066707,0.000000
26047,1.540641,39.600000,214383.066707,0.000000
26048,1.540641,39.600000,214383.066707,0.000000
26051,1.540641,39.600000,214383.066707,1.894894
26053,1.540641,39.600000,214384.961601,0.000000
26058,1.540641,39.600000,214384.961601,0.000000
26059,1.540641,39.600000,214384.961601,0.000000
26060,1.540641,39.600000,214384.961601,0.000000
26061,1.540641,39.600000,214384.961601,0.000000
26066,1.540641,39.600000,214384.961601,0.000000
26074,1.540641,39.600000,214384.961601,0.000000
26081,1.540641,39.600000,214384.961601,0.000000
26086,1.463609,38.610000,214384.961601,0.000000
26097,1.463609,38.610000,214384.961601,0.000000
26098,1.463609,38.610000,214384.961601,0.000000
26101,1.463609,38.610000,214384.961601,0.000000
26103,1.463609,38.610000,214384.961601,0.000000
26104,1.463609,38.610000,214384.961601,0.000000
26109,1.463609,38.610000,214384.961601,0.000000
26113,1.463609,38.610000,214384.961601,0.000000
26118,1.463609,38.610000,214384.961601,-1.894894
26129,1.463609,48.610000,214383.066707,0.000000
26130,1.463609,48.610000,214383.066707,0.000000
26135,1.390428,37.620000,214383.066707,0.000000
26136,1.390428,37.620000,214383.066707,0.000000
26149,1.390428,37.620000,214383.066707,0.000000
26153,1.390428,37.620000,214383.066707,0.000000
26154,1.390428,37.620000,214383.066707,0.000000
26156,1.390428,37.620000,214383.066707,0.000000
26161,1.390428,37.620000,214383.066707,0.000000
26168,1.320907,36.630000,214383.066707,0.000000
26176,1.320907,36.630000,214383.066707,0.000000
26180,1.320907,36.630000,214383.066707,0.000000
26183,1.320907,36.630000,214383.066707,0.000000
26186,1.320907,36.630000,214383.066707,0.000000
26190,1.320907,36.630000,214383.066707,0.000000
26200,1.320907,36.630000,214383.066707,0.000000
26202,1.320907,36.630000,214383.066707,0.000000
26203,1.320907,36.630000,214383.066707,0.000000
26204,1.254862,35.640000,214383.066707,0.000000
26206,1.254862,35.640000,214383.066707,0.000000
26207,1.254862,35.640000,214383.066707,0.000000
26208,1.254862,35.640000,214383.066707,0.000000
26210,1.254862,35.640000,214383.066707,0.000000
26213,1.254862,35.640000,214383.066707,0.000000
26215,1.254862,35.640000,214383.066707,0.000000
26225,1.254862,35.640000,214383.066707,0.000000
26228,1.254862,35.640000,214383.066707,0.000000
26230,1.254862,35.640000,214383.066707,0.000000
26231,1.254862,35.640000,214383.066707,0.000000
26233,1.254862,35.640000,214383.066707,0.000000
26234,1.254862,35.640000,214383.066707,0.000000
26237,1.254862,35.640000,214383.066707,0.000000
26241,1.192119,34.650000,214383.066707,0.000000
26243,1.192119,34.650000,214383.066707,0.000000
26244,1.192119,34.650000,214383.066707,0.000000
26245,1.192119,34.650000,214383.066707,0.000000
26246,1.192119,34.650000,214383.066707,-65.020904
26254,1.192119,44.650000,214318.045803,0.000000
26256,1.192119,44.650000,214318.045803,0.000000
26258,1.192119,44.650000,214318.045803,0.000000
26261,1.192119,44.650000,214318.045803,0.000000
26267,1.192119,44.650000,214318.045803,0.000000
26269,1.192119,44.650000,214318.045803,0.000000
26271,1.192119,44.650000,214318.045803,0.000000
26272,1.192119,44.650000,214318.045803,0.000000
26278,1.192119,44.650000,214318.045803,0.000000
26281,1.192119,44.650000,214318.045803,0.000000
26282,1.192119,44.650000,214318.045803,0.000000
26283,1.132513,33.660000,214318.045803,0.000000
26288,1.132513,33.660000,214318.045803,0.000000
26297,1.132513,33.660000,214318.045803,0.000000
26303,1.132513,33.660000,214318.045803,0.000000
26306,1.132513,33.660000,214318.045803,0.000000
26307,1.132513,33.660000,214318.045803,0.000000
26314,1.132513,33.660000,214318.045803,0.000000
26315,1.132513,33.660000,214318.045803,0.000000
26317,1.075887,32.670000,214318.045803,0.000000
26323,1.075887,32.670000,214318.045803,0.000000
26329,1.075887,32.670000,214318.045803,0.000000
26331,1.075887,32.670000,214318.045803,0.000000
26333,1.075887,32.670000,214318.045803,0.000000
26335,1.075887,32.670000,214318.045803,0.000000
26338,1.075887,32.670000,214318.045803,0.000000
26339,1.075887,32.670000,214318.045803,0.000000
26340,1.075887,32.670000,214318.045803,0.000000
26341,1.075887,32.670000,214318.045803,0.000000
26349,1.022093,31.680000,214318.045803,0.000000
26353,1.022093,31.680000,214318.045803,0.000000
26356,1.022093,31.680000,214318.045803,0.000000
26357,1.022093,31.680000,214318.045803,0.000000
26366,1.022093,31.680000,214318.045803,0.000000
26371,1.022093,31.680000,214318.045803,0.000000
26372,1.022093,31.680000,214318.045803,0.000000
26375,1.022093,31.680000,214318.045803,0.000000
26398,0.970988,30.690000,214318.045803,0.000000
26399,0.970988,30.690000,214318.045803,0.000000
26401,0.970988,30.690000,214318.045803,0.000000
26407,0.970988,30.690000,214318.045803,0.000000
26408,0.970988,30.690000,214318.045803,0.000000
26411,0.922439,29.700000,214318.045803,0.000000
26422,0.922439,29.700000,214318.045803,0.000000
26427,0.922439,29.700000,214318.045803,0.000000
26435,0.922439,29.700000,214318.045803,0.000000
26436,0.922439,29.700000,214318.045803,0.000000
26439,0.876317,28.710000,214318.045803,0.000000
26441,0.876317,28.710000,214318.045803,0.000000
26449,0.876317,28.710000,214318.045803,0.000000
26451,0.876317,28.710000,214318.045803,0.000000
26456,0.876317,28.710000,214318.045803,0.000000
26462,0.876317,28.710000,214318.045803,0.000000
26467,0.832501,27.720000,214318.045803,0.000000
26472,0.832501,27.720000,214318.045803,0.000000
26473,0.832501,27.720000,214318.045803,0.000000
26475,0.832501,27.720000,214318.045803,0.000000
26477,0.832501,27.720000,214318.045803,-446.613728
26482,0.832501,37.720000,213871.432075,0.000000
26485,0.832501,37.720000,213871.432075,0.000000
26487,0.832501,37.720000,213871.432075,0.000000
26488,0.832501,37.720000,213871.432075,0.000000
26489,0.832501,37.720000,213871.432075,0.000000
26492,0.832501,37.720000,213871.432075,0.000000
26495,0.832501,37.720000,213871.432075,0.000000
26498,0.832501,37.720000,213871.432075,0.000000
26499,0.832501,37.720000,213871.432075,0.000000
26500,0.832501,37.720000,213871.432075,0.000000
26502,0.832501,37.720000,213871.432075,0.000000
26506,0.790876,26.730000,213871.432075,0.000000
26509,0.790876,26.730000,213871.432075,0.000000
26513,0.790876,26.730000,213871.432075,0.000000
26518,0.790876,26.730000,213871.432075,0.000000
26519,0.790876,26.730000,213871.432075,0.000000
26523,0.790876,26.730000,213871.432075,0.000000
26533,0.751332,25.740000,213871.432075,0.000000
26538,0.751332,25.740000,213871.432075,-310.369931
26543,0.751332,35.740000,213561.062144,0.000000
26544,0.751332,35.740000,213561.062144,-48.988581
26547,0.751332,45.740000,213512.073563,0.000000
26554,0.751332,45.740000,213512.073563,0.000000
26562,0.751332,45.740000,213512.073563,0.000000
26563,0.751332,45.740000,213512.073563,0.000000
26564,0.751332,45.740000,213512.073563,0.000000
26579,0.713765,24.750000,213512.073563,-253.745598
26582,0.713765,34.750000,213258.327965,0.000000
26592,0.713765,34.750000,213258.327965,0.000000
26594,0.713765,34.750000,213258.327965,0.000000
26599,0.713765,34.750000,213258.327965,0.000000
26601,0.713765,34.750000,213258.327965,0.000000
26602,0.713765,34.750000,213258.327965,0.000000
26605,0.713765,34.750000,213258.327965,0.000000
26610,0.678077,23.760000,213258.327965,0.000000
26625,0.678077,23.760000,213258.327965,0.000000
26626,0.678077,23.760000,213258.327965,0.000000
26629,0.678077,23.760000,213258.327965,0.000000
26632,0.644173,22.770000,213258.327965,0.000000
26633,0.644173,22.770000,213258.327965,0.000000
26637,0.644173,22.770000,213258.327965,0.000000
26663,0.611965,21.780000,213258.327965,0.000000
26667,0.611965,21.780000,213258.327965,0.000000
26670,0.611965,21.780000,213258.327965,0.000000
26675,0.581366,20.790000,213258.327965,0.000000
26681,0.581366,20.790000,213258.327965,0.000000
26682,0.581366,20.790000,213258.327965,0.000000
26686,0.581366,20.790000,213258.327965,0.000000
26689,0.581366,20.790000,213258.327965,0.000000
26693,0.581366,20.790000,213258.327965,0.000000
26695,0.552298,19.800000,213258.327965,0.000000
26697,0.552298,19.800000,213258.327965,0.000000
26710,0.552298,19.800000,213258.327965,0.000000
26711,0.552298,19.800000,213258.327965,0.000000
26713,0.524683,18.810000,213258.327965,0.000000
26714,0.524683,18.810000,213258.327965,0.000000
26718,0.524683,18.810000,213258.327965,0.000000
26719,0.524683,18.810000,213258.327965,0.000000
26721,0.524683,18.810000,213258.327965,0.000000
26727,0.524683,18.810000,213258.327965,0.000000
26729,0.524683,18.810000,213258.327965,0.000000
26731,0.498449,17.820000,213258.327965,0.000000
26733,0.498449,17.820000,213258.327965,0.000000
26750,0.473527,16.830000,213258.327965,0.000000
26752,0.473527,16.830000,213258.327965,0.000000
26755,0.473527,16.830000,213258.327965,0.000000
26756,0.473527,16.830000,213258.327965,0.000000
26758,0.473527,16.830000,213258.327965,0.000000
26762,0.473527,16.830000,213258.327965,0.000000
26764,0.449850,15.840000,213258.327965,0.000000
26765,0.449850,15.840000,213258.327965,0.000000
26770,0.449850,15.840000,213258.327965,0.000000
26778,0.449850,15.840000,213258.327965,0.000000
26782,0.427358,14.850000,213258.327965,0.000000
26785,0.427358,14.850000,213258.327965,0.000000
26789,0.427358,14.850000,213258.327965,0.000000
26791,0.427358,14.850000,213258.327965,0.000000
26801,0.405990,13.860000,213258.327965,0.000000
26809,0.385690,12.870000,213258.327965,0.000000
26813,0.385690,12.870000,213258.327965,0.000000
26815,0.385690,12.870000,213258.327965,0.000000
26819,0.366406,11.880000,213258.327965,0.000000
26827,0.366406,11.880000,213258.327965,0.000000
26834,0.348086,10.890000,213258.327965,0.000000
26843,0.330681,9.900000,213258.327965,0.000000
26847,0.330681,9.900000,213258.327965,-211.872605
26848,0.330681,19.900000,213046.455359,0.000000
26853,0.330681,19.900000,213046.455359,0.000000
26855,0.330681,19.900000,213046.455359,0.000000
26860,0.314147,8.910000,213046.455359,0.000000
26863,0.314147,8.910000,213046.455359,0.000000
26872,0.298440,7.920000,213046.455359,0.000000
26887,0.255875,4.950000,213046.455359,0.000000
26892,0.230927,2.970000,213046.455359,0.000000

 Attempted Moves: 26893
 Accepted Moves: 18680IterationNo,Temperature, Moves, CurrentCost, DeltaCost
1,25000.000000,500.000000,2714135.455583,-1118.738211
2,25000.000000,510.000000,2713016.717372,-16.085177
3,25000.000000,520.000000,2713000.632195,-467.696951
4,25000.000000,530.000000,2712532.935244,-8.387680
5,25000.000000,540.000000,2712524.547564,1019.206051
6,25000.000000,540.000000,2713543.753615,-18677.938759
7,25000.000000,550.000000,2694865.814856,1215.717217
8,25000.000000,550.000000,2696081.532073,-18954.055352
9,25000.000000,560.000000,2677127.476721,687.175852
10,25000.000000,560.000000,2677814.652573,53.005110
11,25000.000000,560.000000,2677867.657683,-16712.986891
12,25000.000000,570.000000,2661154.670792,-19005.656854
13,25000.000000,580.000000,2642149.013938,-1199.658544
14,25000.000000,590.000000,2640949.355394,-178.966346
15,25000.000000,600.000000,2640770.389048,428.548652
16,25000.000000,600.000000,2641198.937699,-1219.242161
17,25000.000000,610.000000,2639979.695538,-246.849853
19,25000.000000,620.000000,2639732.845684,-172.702538
20,25000.000000,630.000000,2639560.143147,-1674.054200
21,25000.000000,640.000000,2637886.088947,981.884327
22,25000.000000,640.000000,2638867.973273,1895.858367
23,25000.000000,640.000000,2640763.831641,1123.982412
24,25000.000000,640.000000,2641887.814053,-71.150187
25,25000.000000,650.000000,2641816.663866,749.455667
26,25000.000000,650.000000,2642566.119533,-611.303813
27,25000.000000,660.000000,2641954.815720,-26715.883177
28,25000.000000,670.000000,2615238.932543,320.349862
29,25000.000000,670.000000,2615559.282405,-410.153899
30,25000.000000,680.000000,2615149.128506,0.000000
31,25000.000000,670.000000,2615149.128506,226.156147
32,25000.000000,670.000000,2615375.284654,-70.764356
33,25000.000000,680.000000,2615304.520298,255.600356
34,25000.000000,680.000000,2615560.120654,-248.257342
35,25000.000000,690.000000,2615311.863312,-306.509222
36,25000.000000,700.000000,2615005.354090,-18567.568452
37,25000.000000,710.000000,2596437.785638,827.768902
38,25000.000000,710.000000,2597265.554541,344.507335
39,25000.000000,710.000000,2597610.061876,-57.995923
40,25000.000000,720.000000,2597552.065953,212.600334
41,25000.000000,720.000000,2597764.666287,-60.485870
42,25000.000000,730.000000,2597704.180417,25.778618
43,25000.000000,730.000000,2597729.959035,-78.283160
44,25000.000000,740.000000,2597651.675875,115.966762
45,25000.000000,740.000000,2597767.642637,-149.457058
46,25000.000000,750.000000,2597618.185579,-21851.706665
47,25000.000000,760.000000,2575766.478914,-24617.753093
48,25000.000000,770.000000,2551148.725820,-1897.673999
49,25000.000000,780.000000,2549251.051821,1153.579613
50,25000.000000,780.000000,2550404.631434,-20355.308718
51,25000.000000,790.000000,2530049.322716,-1648.651634
53,25000.000000,800.000000,2528400.671082,-1390.649114
54,25000.000000,810.000000,2527010.021968,0.000000
55,25000.000000,800.000000,2527010.021968,-14665.857836
56,25000.000000,810.000000,2512344.164132,-3891.437447
57,25000.000000,820.000000,2508452.726685,-19922.313495
58,25000.000000,830.000000,2488530.413190,-20674.363745
59,25000.000000,840.000000,2467856.049445,-28296.111018
60,25000.000000,850.000000,2439559.938427,-13451.462821
61,25000.000000,860.000000,2426108.475606,4671.964119
62,25000.000000,860.000000,2430780.439724,2471.345133
63,25000.000000,860.000000,2433251.784858,2759.465929
64,25000.000000,860.000000,2436011.250787,-25131.216045
65,25000.000000,870.000000,2410880.034742,15689.761444
66,25000.000000,870.000000,2426569.796186,-19044.234599
67,25000.000000,880.000000,2407525.561587,-4288.732665
68,25000.000000,890.000000,2403236.828922,0.000000
70,25000.000000,880.000000,2403236.828922,-8236.686740
71,25000.000000,890.000000,2395000.142182,-3840.199162
72,25000.000000,900.000000,2391159.943020,723.208343
73,25000.000000,900.000000,2391883.151363,0.000000
74,25000.000000,890.000000,2391883.151363,2535.616775
75,25000.000000,890.000000,2394418.768138,-22729.951843
76,25000.000000,900.000000,2371688.816295,2559.505632
77,25000.000000,900.000000,2374248.321927,0.000000
78,25000.000000,890.000000,2374248.321927,-22030.324145
79,25000.000000,900.000000,2352217.997782,-273.686458
80,25000.000000,910.000000,2351944.311324,-1202.879141
81,25000.000000,920.000000,2350741.432183,1491.566894
82,25000.000000,920.000000,2352232.999077,-18918.234834
83,25000.000000,930.000000,2333314.764243,0.000000
84,25000.000000,920.000000,2333314.764243,5069.489980
85,25000.000000,920.000000,2338384.254223,1611.536810
86,25000.000000,920.000000,2339995.791034,2585.524042
87,25000.000000,920.000000,2342581.315076,1531.225812
88,25000.000000,920.000000,2344112.540887,948.509624
89,25000.000000,920.000000,2345061.050512,-28031.601249
90,25000.000000,930.000000,2317029.449262,-17643.592872
91,25000.000000,940.000000,2299385.856391,0.000000
92,25000.000000,930.000000,2299385.856391,1411.640977
93,25000.000000,930.000000,2300797.497368,-1014.794085
94,25000.000000,940.000000,2299782.703283,-130.620258
95,25000.000000,950.000000,2299652.083025,266.019101
96,25000.000000,950.000000,2299918.102126,0.000000
97,25000.000000,940.000000,2299918.102126,-115.563208
98,25000.000000,950.000000,2299802.538918,-18665.994576
99,25000.000000,960.000000,2281136.544342,-20155.526865
100,25000.000000,970.000000,2260981.017477,-1887.923613
101,25000.000000,980.000000,2259093.093864,1323.611515
102,25000.000000,980.000000,2260416.705379,-974.141065
103,25000.000000,990.000000,2259442.564314,1373.015237
104,25000.000000,990.000000,2260815.579550,-17187.634252
105,25000.000000,1000.000000,2243627.945298,463.045378
106,25000.000000,1000.000000,2244090.990676,-339.979921
107,25000.000000,1000.000000,2243751.010756,0.000000
108,25000.000000,990.000000,2243751.010756,-16038.981983
109,25000.000000,1000.000000,2227712.028773,-5019.523063
110,25000.000000,1000.000000,2222692.505710,-15059.052047
112,25000.000000,1000.000000,2207633.453663,-100.216407
113,25000.000000,1000.000000,2207533.237257,-55.002413
114,25000.000000,1000.000000,2207478.234844,123.472316
115,25000.000000,1000.000000,2207601.707160,0.000000
117,25000.000000,990.000000,2207601.707160,0.000000
118,25000.000000,980.000000,2207601.707160,-10738.987983
119,25000.000000,990.000000,2196862.719177,-26.464434
120,25000.000000,1000.000000,2196836.254743,-24076.033935
121,25000.000000,1000.000000,2172760.220809,-19019.175591
122,25000.000000,1000.000000,2153741.045218,69.812026
123,25000.000000,1000.000000,2153810.857244,-658.791056
124,25000.000000,1000.000000,2153152.066188,-4340.194983
125,25000.000000,1000.000000,2148811.871205,-25084.906429
126,25000.000000,1000.000000,2123726.964776,-1195.356502
127,25000.000000,1000.000000,2122531.608273,3403.026810
128,25000.000000,1000.000000,2125934.635083,-1308.186732
129,25000.000000,1000.000000,2124626.448351,-55.801492
130,25000.000000,1000.000000,2124570.646859,1187.337170
131,25000.000000,1000.000000,2125757.984028,1506.020210
133,25000.000000,1000.000000,2127264.004239,-1542.507589
134,25000.000000,1000.000000,2125721.496649,976.053767
135,25000.000000,1000.000000,2126697.550416,-22260.822666
137,25000.000000,1000.000000,2104436.727751,-20440.696370
